peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,        rms_min,rms_max,rms_mean,rms_std,flat_min,flat_max,flat_mean,flat_std,        rolloff_min,rolloff_max,rolloff_mean,rolloff_std,        band_cont0,sum_cont0,min_cont0,max_cont0,mean_cont0,std_cont0,        band_cont1,sum_cont1,min_cont1,max_cont1,mean_cont1,std_cont1,        band_cont2,sum_cont2,min_cont2,max_cont2,mean_cont2,std_cont2,        num_samples,sample_rate,species
1636.5234375,43,1269.5050518489365,2172,1636.5234375,1378.125,1485.791015625,1722.65625,1658.056640625,1528.857421875,0.0020957836,0.10971226,0.04262413,0.0338729,0.00022257178,0.02674192,0.0057466803,0.007615139,6201.5625,12273.92578125,7639.29140625,1316.7820762204703,6,4539.173111829269,24.780045571179564,46.11424290345586,36.313384894634154,6.739571448228909,4,2437.8366843277313,12.026696738061391,32.08866741148227,19.50269347462185,4.264840959194157,3,2206.2343482187302,8.727703426517966,32.41836603602707,17.64987478574984,4.762619431726161,63945,44100,American Crow
3122.314453125,52,1853.1674450398705,3700,2067.1875,3488.37890625,3789.84375,3596.044921875,3014.6484375,2411.71875,0.002923786,0.22313346,0.060473222,0.07183704,4.1779613e-06,0.011617033,0.0028494473,0.0032665806,2433.251953125,5921.630859375,3958.491796875,910.3864895592471,6,3330.4850458105857,13.82778413849113,39.063144364814896,26.643880366484687,4.940131560189311,5,2990.2870290772994,14.688694519783127,40.0355244939344,23.922296232618397,4.919652603185927,4,2749.6186554381984,11.137463938284412,37.61883186797067,21.996949243505586,6.903383699982429,63945,44100,American Robin
4125.0,61,2633.058990303261,6429,4218.75,4195.3125,4664.0625,4007.8125,4593.75,2765.625,0.0040411334,0.16450986,0.038639244,0.038563833,5.5851702e-05,0.10457713,0.022725483,0.03161349,4242.1875,18304.6875,9148.035386029413,5129.503792152348,6,3621.01402067676,15.241588070433293,46.77270658797968,26.62510309321147,8.642093630469493,5,2908.9205403962537,9.93584310140989,31.91381751638709,21.38912162056069,4.717591623254689,4,2310.8606106965944,9.238111744185726,33.14795416771607,16.99162213747496,3.8551597928439727,69600,48000,American Robin
4888.037109375,63,3181.27127036677,7119,4844.970703125,4801.904296875,4888.037109375,5620.166015625,5081.8359375,4909.5703125,0.004893825,0.083373286,0.01563957,0.020775147,5.5530996e-05,0.011980871,0.0061565707,0.0035947778,5124.90234375,10400.537109375,7234.294921875,972.410080553134,6,4035.7341079730304,27.635371484725198,42.2564742616846,32.28587286378424,3.12066589249484,5,2776.5614873367526,12.012295607513629,47.04453333948962,22.212491898694022,9.501814529221548,4,1676.966353056575,8.330977442876698,35.48712474783449,13.415730824452599,2.741342229991,63945,44100,Red-winged Blackbird
2131.787109375,48,1575.8281341171266,3084,1593.45703125,1571.923828125,1937.98828125,1701.123046875,3251.513671875,1873.388671875,0.0074426224,0.18747424,0.06861372,0.050235387,1.3216189e-05,0.02579317,0.0023675421,0.0050350567,2153.3203125,9776.07421875,4889.070703125,1589.956324028275,6,3781.2263950201245,17.814289959311466,40.62043778330198,30.249811160160995,5.411202426694934,4,3368.479729015581,15.056503818156624,37.36346063296271,26.947837832124648,5.4413922440085924,5,2717.8245927501175,13.101374830682364,31.27998333916316,21.74259674200094,3.6985560990460837,63945,44100,Rose-breasted Grosbeak
2583.984375,51,1853.1674450398705,3765,2045.654296875,2217.919921875,2390.185546875,2497.8515625,2605.517578125,2583.984375,0.002371078,0.10450732,0.029571218,0.033398435,2.9760747e-06,0.006964498,0.0006695039,0.0010199292,2131.787109375,11003.466796875,3759.525,1995.7478145741363,4,3559.0635786055145,15.083250062029006,41.62911764704287,28.472508628844118,7.668320377976413,0,2809.265034510065,14.65651164255503,33.01873392236438,22.47412027608052,3.51969994791173,6,2686.736286528966,17.429640644750855,28.162360879406084,21.49389029223173,2.214944968155303,63945,44100,Tufted Titmouse
6244.62890625,67,3948.8907608530103,9042,1378.125,1248.92578125,9883.740234375,6933.69140625,4651.171875,6244.62890625,0.0024762682,0.23951356,0.057646334,0.0600016,1.3359077e-05,0.026585259,0.0042787506,0.006165125,2950.048828125,12639.990234375,8849.457421875,2075.2305394456394,6,5093.628312873997,24.375720664515526,54.02830738275819,40.749026502991974,10.10039899762887,5,3034.36510048425,11.210005002512677,44.71493779016566,24.274920803874,8.589111215902182,4,1894.414398117367,9.50731305893171,23.659855828401966,15.155315184938935,2.943504510816228,63945,44100,Brown-headed Cowbird
3208.447265625,55,2179.317341151332,4658,3186.9140625,3229.98046875,3208.447265625,3122.314453125,3165.380859375,2390.185546875,0.00097267114,0.015934082,0.0034065263,0.0038713124,0.0011440839,0.15172206,0.044922426,0.034439623,5986.23046875,14750.244140625,11152.648828125,2766.239689815292,6,3217.1661299304983,21.456611238655277,31.62860700940811,25.737329039443985,2.5501240007797077,5,2470.4961723303795,13.411989817308765,28.776425437162278,19.763969378643036,3.231681859897961,4,1960.0540433833394,9.56718923730596,26.258955539404667,15.680432347066715,3.8498271142971396,63945,44100,Blue Jay
2777.783203125,53,2064.6758144450405,4212,2347.119140625,2304.052734375,2325.5859375,3725.244140625,4134.375,4134.375,0.0014364162,0.057468552,0.010030255,0.014105197,4.436524e-05,0.123968914,0.024047185,0.026786607,2928.515625,16623.6328125,10516.644140625,4392.559701325928,6,3354.938544091004,22.396046246512903,33.07297134952427,26.839508352728032,1.8297729004217045,5,2723.245356147357,14.761398500398496,35.64189609613697,21.78596284917886,3.9363527930848154,4,2620.5944107670916,11.740123930486408,37.682877895145175,20.964755286136732,5.740331006692663,63945,44100,Scarlet Tanager
2325.5859375,50,1708.8807439736054,3381,2497.8515625,2110.25390625,2411.71875,2583.984375,2605.517578125,2540.91796875,0.017977284,0.20548457,0.057783533,0.05645367,2.2439765e-05,0.0022819587,0.0011099143,0.00072332664,2476.318359375,6610.693359375,4498.2,1231.9636843478797,6,4152.0537559078375,27.429999351957285,47.049959174431386,33.2164300472627,3.696512864273311,4,2528.88524471755,11.478290037813979,32.27494026705791,20.2310819577404,5.463086739919795,0,2320.4649879406493,6.390693481741947,27.517631958443836,18.563719903525193,4.1199184960457815,63945,44100,Tufted Titmouse
2842.3828125,53,2009.6367704220825,4099,2670.1171875,1528.857421875,2583.984375,3552.978515625,2820.849609375,2820.849609375,0.0019433246,0.029477637,0.015302097,0.008994221,6.1133615e-05,0.01985451,0.0033555627,0.005129616,1959.521484375,9560.7421875,4682.52421875,1976.7818316659475,5,3058.9639141855664,11.910528751742124,34.001153158829105,24.47171131348453,6.280956296701483,6,2866.1505754401883,20.047959493942425,27.106514563254038,22.929204603521505,1.047262736353929,4,2813.316538744875,11.174040528563289,34.56858332867482,22.506532309959,5.244343686630939,63945,44100,Red-winged Blackbird
2993.115234375,54,4771.063912195746,4343,1248.92578125,904.39453125,2993.115234375,8527.1484375,2993.115234375,7859.619140625,0.0010374397,0.022931406,0.008213065,0.0072179474,5.9971546e-05,0.019490534,0.0055881646,0.006245758,2734.716796875,11111.1328125,7186.921875,1879.1692645223159,6,3814.2998680778983,18.54406441169837,46.68748727479638,30.514398944623185,10.194456994460689,4,2647.5078941685874,11.234150254612036,34.06408279359712,21.180063153348698,6.16656045010534,5,2142.4357214583297,11.344223992723292,24.39691924288627,17.13948577166664,2.7393908148845045,63945,44100,Tufted Titmouse
689.0625,17,2705.1720466601614,508,1033.59375,1119.7265625,990.52734375,5167.96875,4112.841796875,990.52734375,0.0141219245,0.11162177,0.021008367,0.016134754,0.0009018996,0.004579537,0.001718534,0.00052761676,4435.83984375,8505.615234375,5524.2140625,683.2156760418477,6,3731.6081194132908,20.23341872592661,46.71548492546778,29.852864955306327,2.9974101149947407,5,2081.749059607697,11.557509008380572,25.199850914935098,16.653992476861575,2.802646940260786,4,1991.034313595179,9.947957589311226,23.510069615592503,15.928274508761431,2.7960218819130858,63945,44100,Red-winged Blackbird
5124.90234375,64,3357.9119772274435,7595,5447.900390625,5555.56640625,6567.626953125,5124.90234375,5706.298828125,5490.966796875,0.014388475,0.12547292,0.044424973,0.028330902,9.673488e-05,0.0038247132,0.0011650017,0.0008770172,5512.5,7795.01953125,6371.41640625,632.1421782149911,6,4761.63415167591,29.378641042114303,48.125042088212794,38.09307321340728,5.105945729108772,5,2842.593801324067,12.160971852326917,33.78931486593133,22.740750410592536,5.464059595342876,3,1840.8147067465986,9.171015613909331,28.234915470300532,14.726517653972788,3.281638227959914,63945,44100,Indigo Bunting
3023.4375,54,2009.6367704220825,4267,1218.75,3023.4375,3351.5625,3164.0625,2578.125,3351.5625,0.029193917,0.14762846,0.06495983,0.03851511,0.00011856494,0.010808429,0.0018200959,0.0014227913,4546.875,8765.625,7178.25137867647,1176.9700827226868,6,5155.228480352481,19.58950845525353,40.881336805654946,37.90609176729765,2.632175027197878,4,2481.605041783438,9.578126503493136,31.639500336716054,18.247095895466458,4.989573439655882,5,2303.779944084144,11.198474601854274,28.733040943064996,16.939558412383413,3.63333192473085,69600,48000,American Robin
2390.185546875,50,1708.8807439736054,3464,2411.71875,2411.71875,3079.248046875,2476.318359375,3057.71484375,2390.185546875,0.009633815,0.06794373,0.023985745,0.0137286065,0.0001434166,0.0074787387,0.002001001,0.0015997083,4866.50390625,9000.87890625,6086.316796875,1011.6160626001629,6,4270.264561690733,25.257242716191463,46.39768122330945,34.162116493525865,4.203036666920623,0,2629.1335343342535,11.952767206355478,34.71288819676673,21.03306827467403,3.905372497119044,4,2555.593343230683,11.789105342978738,28.920613697534204,20.444746745845464,3.9728571426738686,63945,44100,American Robin
632.8125,13,785.9936138607725,562,1031.25,1101.5625,1148.4375,1593.75,1171.875,1031.25,0.059007015,0.11409042,0.08236896,0.011207419,9.1704984e-05,0.0006433179,0.00019005888,7.165519e-05,1734.375,5601.5625,3075.6548713235293,857.6942444995954,6,4532.19065106574,24.470632269974573,38.35759612211266,33.324931257836326,2.1158688112163273,0,2752.658687640522,7.222479415176283,37.172960646990994,20.240137409121488,4.8739248558885535,4,2409.2339905550725,9.776571302536762,32.728846642728726,17.714955812904947,4.250746490510865,69600,48000,Tufted Titmouse
609.375,13,681.1944653460027,496,914.0625,1078.125,914.0625,937.5,1101.5625,1289.0625,0.011357009,0.2540489,0.08462256,0.049793188,1.1399809e-06,0.0013360635,0.00010038493,0.00020382411,281.25,5929.6875,1476.3901654411766,1333.8057934626956,6,3678.9424117667145,25.343742948566124,34.441160347025345,27.05104714534349,0.9766756282832224,5,2400.139655456953,10.888311353084484,30.1424796954144,17.648085701889357,4.510926036379849,4,2202.757039551476,10.559322879677858,27.408042994965918,16.196742937878497,3.0911230983224445,69600,48000,Purple Finch
5275.634765625,64,3449.8769869545595,7643,7127.490234375,7299.755859375,8010.3515625,5275.634765625,5254.1015625,5361.767578125,0.0376761,0.33995065,0.098867536,0.0685767,0.00020319033,0.012025874,0.0025567631,0.0022933006,5598.6328125,9302.34375,6548.677734375,700.5176927835813,6,5228.654472367836,23.294842784441016,52.2046118372557,41.82923577894269,5.27741746508268,5,2449.2100601443085,12.201578197816474,30.112562282423013,19.59368048115447,4.237475452612211,0,2032.2405618116702,5.278752635047312,31.83593180203349,16.257924494493363,4.550044497336555,63945,44100,Tufted Titmouse
5906.25,66,3544.3606937385,8729,5976.5625,5859.375,5953.125,5695.3125,6164.0625,6023.4375,0.051861078,0.4578997,0.09633681,0.07499867,7.0151116e-05,0.005089426,0.0021818706,0.0011507873,6539.0625,15609.375,12351.907169117647,1823.4682127149306,6,5925.749218518475,22.373306509856548,49.12856279193225,43.571685430282905,3.017303743098764,5,2828.0504508879894,16.181453748097997,28.436076953386163,20.79448860947051,2.059317055804205,4,1985.9747107133735,8.958074800508637,24.589360969027826,14.60275522583363,3.151676016434649,69600,48000,Scarlet Tanager
2497.8515625,51,1803.7666800985344,3625,2304.052734375,2411.71875,2476.318359375,2497.8515625,2497.8515625,2476.318359375,0.016625397,0.17175038,0.052694604,0.036680587,4.4884655e-05,0.026794817,0.0059654154,0.0067423796,5297.16796875,12080.126953125,7983.994921875,2101.057848662625,6,3407.8323159799943,16.818454418823784,35.99195336683994,27.262658527839953,4.774154231898942,4,3037.9120519498306,9.740551508884636,36.510954372049135,24.303296415598645,6.890655886360912,5,3020.3921651049723,17.980462045097525,29.681704109521146,24.163137320839777,2.3226131154877994,63945,44100,Tufted Titmouse
3359.1796875,56,2239.003521681573,4610,3359.1796875,3337.646484375,3294.580078125,3337.646484375,3229.98046875,3186.9140625,0.0036683534,0.08764351,0.043251093,0.025243543,1.8231227e-05,0.0044777743,0.0005783254,0.00090255454,3509.912109375,6998.291015625,5387.951953125,860.27486914981,6,4410.4183227209805,21.97453383227066,42.857313225771726,35.283346581767844,5.322043881711899,5,3857.4090561388975,14.00695916540089,45.74523700134533,30.85927244911118,8.123803017282595,4,3143.3297110502976,13.53906445406713,40.09614357304109,25.146637688402382,5.6027036102098435,63945,44100,Blue Jay
4371.240234375,60,2933.5790620740468,6329,5706.298828125,7299.755859375,4069.775390625,4392.7734375,5857.03125,5663.232421875,0.011383274,0.5692435,0.16673024,0.12023615,8.608745e-06,0.0043994747,0.00064908987,0.0010041891,3746.77734375,8010.3515625,5678.21953125,1176.6140182461495,6,4898.513945578637,21.64554087636433,53.465155323064096,39.18811156462909,6.892277982764185,5,3165.2416582589394,11.561009096630844,41.141086881723,25.321933266071515,6.669345212768935,4,2464.6767252838017,11.67053070550326,38.62110307702805,19.717413802270414,5.750495697679183,63945,44100,Indigo Bunting
602.9296875,26,733.5940396033876,868,925.927734375,1765.72265625,3014.6484375,2390.185546875,1593.45703125,2863.916015625,0.013024615,0.024408013,0.016104952,0.0026632382,0.000321622,0.00205431,0.0010242894,0.0003986867,2691.650390625,6890.625,4303.884375,1252.8252997704806,6,3959.218793944038,23.79618761925607,40.17879305879842,31.673750351552307,3.973799136096097,5,2412.7234701534276,13.739432364551273,25.480143957040344,19.30178776122742,2.586161590694304,4,2085.5596024742563,9.928712132866417,25.62476415552478,16.68447681979405,2.5818879053512616,63945,44100,American Robin
2540.91796875,51,1803.7666800985344,3663,2540.91796875,2519.384765625,2497.8515625,3832.91015625,3703.7109375,3552.978515625,0.0023114702,0.10896617,0.021895636,0.03088623,0.00012224409,0.32852516,0.09499901,0.10088089,4112.841796875,17011.23046875,11074.95703125,4234.647350029905,5,2324.525469174033,11.194647981777097,29.3029979895458,18.596203753392263,4.085721015685239,1,2287.5603797171243,9.052269827294193,28.742504045985395,18.300483037736996,3.8916423077315137,6,2269.869639979579,13.013573654995394,34.40259571823003,18.158957119836632,5.903905130940879,63945,44100,Scarlet Tanager
3294.580078125,56,2239.003521681573,4741,3273.046875,3251.513671875,3229.98046875,3509.912109375,3402.24609375,3380.712890625,0.023036258,0.11653479,0.066190414,0.027096469,0.00048498178,0.016070152,0.003238632,0.0031999086,6223.095703125,8290.283203125,7117.154296875,475.52489692659196,6,4735.488760680473,19.243914061188413,46.33944843284499,37.88391008544379,7.633807528057684,5,3113.9792377612707,16.732713759804618,34.82144559720608,24.911833902090166,4.30674887979784,4,2514.8039134806263,12.071809114484065,28.489412894055793,20.11843130784501,3.136327988079924,63945,44100,Blue Jay
3726.5625,58,2428.0503191005596,5414,1078.125,3703.125,4828.125,4335.9375,3726.5625,3703.125,0.005938461,0.33809412,0.04035692,0.07080896,9.472873e-06,0.041256286,0.012681053,0.00927323,4687.5,13992.1875,9422.90900735294,2678.5180509399497,6,4340.355851659682,25.206614867885904,45.237698750948546,31.914381262203545,3.9779105261310983,5,2869.7232553724607,12.857629583635305,37.02499665413314,21.10090628950339,5.514065433996653,4,2396.810885712328,8.199861281070612,28.68344164022429,17.623609453767116,3.9154980895873153,69600,48000,American Goldfinch
4570.3125,62,2855.377251401062,6637,3773.4375,6609.375,6234.375,4921.875,7078.125,3679.6875,0.012800482,0.3576865,0.09759332,0.08499643,2.7242748e-05,0.04313424,0.0026040897,0.004768689,4875.0,12773.4375,8140.912224264706,2301.7415993144973,6,5411.533589326513,24.308103684058054,54.655990373171704,39.79068815681259,6.460969558671098,5,2903.3045473199663,11.408144919842098,36.311203902584445,21.347827553823283,5.460708769822029,4,2571.4766962686417,9.49509065601097,32.80356368882451,18.907916884328248,4.94444336475567,69600,48000,Indigo Bunting
4242.1875,60,2705.1720466601614,6164,4242.1875,4992.1875,5835.9375,4382.8125,4453.125,4242.1875,0.043068483,0.17051323,0.08036057,0.027168598,7.4251715e-05,0.0017501565,0.0005277918,0.0002960357,4945.3125,7289.0625,5603.285845588235,509.71318785307466,6,5131.24138728391,32.50802293198427,46.38225622385323,37.72971608296992,3.2220445601179213,5,2975.484735374203,13.426692152804566,35.78648346804781,21.878564230692668,3.662707517736652,4,2114.661441025987,9.460509609849742,31.534463209789287,15.548981184014611,3.197251298353028,69600,48000,Indigo Bunting
2562.451171875,52,1853.1674450398705,3710,2713.18359375,2648.583984375,2713.18359375,2583.984375,2583.984375,2088.720703125,0.0050136326,0.16834359,0.03166543,0.035737693,1.294356e-05,0.059634324,0.006377641,0.00968965,3057.71484375,12661.5234375,7560.04921875,2406.3525751356806,6,3300.746796539492,18.11124474354098,33.419982104224324,26.40597437231594,4.020593546646081,5,3119.621120011025,18.89785554070477,32.03194985096803,24.9569689600882,2.3675083074367924,4,2784.1548276567655,8.698822162602,41.24319288316806,22.273238621254123,7.560060866719539,63945,44100,Tufted Titmouse
5297.16796875,64,3357.9119772274435,7644,5469.43359375,5383.30078125,1636.5234375,5900.09765625,3897.509765625,6352.294921875,0.0076881205,0.094872944,0.042462196,0.022005549,2.683811e-05,0.00485502,0.001229107,0.0012981739,4672.705078125,8268.75,6053.75859375,794.7792688583227,6,4636.1177020457,27.246709780013152,49.11805486455321,37.0889416163656,5.841721718105931,5,3089.32436619918,12.802343122489992,38.081520095590534,24.714594929593442,6.1510433577895425,4,1994.8215246760576,8.661240583144526,32.235521484903906,15.958572197408461,3.79582109663952,63945,44100,American Goldfinch
7170.556640625,69,4399.591234802461,10404,7192.08984375,6309.228515625,6998.291015625,7299.755859375,7342.822265625,7342.822265625,0.009274785,0.27268818,0.09973565,0.07222402,1.7602853e-05,0.011523373,0.0024002176,0.0031406009,6998.291015625,10680.46875,7962.80625,1208.4415053386977,6,5737.267825927633,22.725292155798343,56.622716480966886,45.898142607421065,8.70825590701692,5,2373.8281145087053,11.572074165468866,28.52399881846779,18.990624916069642,4.807875371114042,4,1719.4602259375772,9.525058770411734,19.886695904269473,13.755681807500618,2.067853099962973,63945,44100,Carolina Chickadee
2648.4375,51,1803.7666800985344,3821,1640.625,2437.5,2625.0,2531.25,2320.3125,2507.8125,0.0051548076,0.071931176,0.018313901,0.017604612,9.472125e-06,0.0019148112,0.00058261445,0.0004614504,2882.8125,4359.375,3779.296875,400.3261694891133,6,3328.0198977092914,19.27221451800164,27.98898991646811,24.470734541980082,1.1022822284297764,5,3249.0683288985138,18.887562612674614,31.70576116583651,23.890208300724368,2.3622031897206113,4,2519.1241339847165,10.33165593368327,33.391978183392794,18.522971573417035,4.985164858710234,69600,48000,Eastern Bluebird
602.9296875,14,733.5940396033876,401,1205.859375,904.39453125,1055.126953125,1055.126953125,1033.59375,904.39453125,0.009610824,0.30341431,0.0865606,0.06828522,4.2973406e-06,0.0015547357,0.00023068886,0.00029336396,409.130859375,7385.888671875,2885.966015625,2181.7433993318173,6,3675.072468435973,20.55405778446221,34.10555439460017,29.400579747487782,2.8574923646748864,5,1960.3989099194273,6.091970048121507,26.116501843743038,15.683191279355418,2.5016590931518587,3,1806.8787601698823,5.805218736026633,33.06272171071703,14.455030081359059,3.9884559507601383,63945,44100,Indigo Bunting
2562.451171875,51,1853.1674450398705,3693,2605.517578125,2583.984375,2799.31640625,2390.185546875,2045.654296875,2153.3203125,0.004816587,0.1204315,0.02756414,0.025051983,2.6706071e-05,0.02187323,0.005145598,0.005732488,2648.583984375,12424.658203125,7227.92109375,3689.519854308334,6,3316.8556896093764,18.95101432512896,31.4208276346464,26.534845516875013,1.703168157874144,4,3210.4280634924803,16.047322227948783,37.93862796181492,25.683424507939844,5.001504443948037,5,2663.4681484311573,11.3789870465944,36.17351255456018,21.307745187449257,5.628338839066055,63945,44100,American Robin
5275.634765625,17,3357.9119772274435,7646,4672.705078125,3316.11328125,925.927734375,5361.767578125,5318.701171875,2863.916015625,0.008931501,0.064135715,0.026659276,0.015032393,0.00013293882,0.004573822,0.0014559429,0.0010646418,4651.171875,8634.814453125,6202.2515625,956.7294416532095,6,4528.39671416068,19.788358741481595,47.85242985904399,36.22717371328544,5.514935803925937,5,2868.353094292472,11.269973357024455,40.465096635585596,22.946824754339776,7.33444833137184,4,1917.9992340464821,8.090844674587494,25.470529163256252,15.343993872371858,3.7915580485157467,63945,44100,American Goldfinch
4091.30859375,59,2705.1720466601614,5941,4091.30859375,4134.375,6395.361328125,5598.6328125,3768.310546875,3186.9140625,0.013637611,0.30741012,0.093451,0.079306014,1.1825665e-05,0.012847269,0.001466523,0.0019932655,3983.642578125,8441.015625,5969.3484375,1172.585498627235,6,4436.117033814823,21.962497912149,46.8714766730224,35.488936270518586,3.710461170868598,5,3082.870615155302,13.509087218777818,37.87744434109075,24.662964921242416,6.169958657707463,4,2439.810309630648,10.937013891963293,28.84188457369968,19.518482477045186,4.267500789232481,63945,44100,American Goldfinch
