peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,        rms_min,rms_max,rms_mean,rms_std,flat_min,flat_max,flat_mean,flat_std,        rolloff_min,rolloff_max,rolloff_mean,rolloff_std,        num_samples,sample_rate,species
3402.24609375,56,2300.3243609551837,5122,3423.779296875,3423.779296875,3380.712890625,3316.11328125,3208.447265625,3143.84765625,0.008053155,0.050618455,0.017848466,0.012821389,0.0003544767,0.013687304,0.003520616,0.0021503929,6847.55859375,9948.33984375,7927.147265625,692.2278456930081,63945,44100,Blue Jay
2109.375,48,1533.8205349388509,3064,2203.125,2367.1875,4500.0,4007.8125,3539.0625,3539.0625,0.033346105,0.10964509,0.045677166,0.014619682,0.00037153726,0.0073506488,0.0029415607,0.0010108376,5976.5625,10851.5625,9662.109375,947.3734019948681,69600,48000,American Goldfinch
1335.9375,40,1022.7276958555574,1930,1429.6875,1148.4375,1148.4375,1359.375,1312.5,1195.3125,0.00037779528,0.043815415,0.008789534,0.012032921,0.00020854505,0.10581632,0.028178055,0.029229501,5531.25,16359.375,10208.06525735294,3941.957523629474,69600,48000,American Crow
1248.92578125,39,995.5919108903119,1799,1184.326171875,1141.259765625,1184.326171875,1291.9921875,1227.392578125,1335.05859375,0.005977667,0.15420274,0.05765861,0.04902834,0.00029250502,0.047523845,0.012051103,0.0139558,3014.6484375,14061.181640625,8187.78515625,3441.326982874617,63945,44100,American Crow
8656.34765625,50,1755.6828148163845,3508,8548.681640625,2971.58203125,2088.720703125,8613.28125,8656.34765625,4974.169921875,0.0037561513,0.05378645,0.0125473635,0.012116073,0.00034757506,0.06994994,0.033227857,0.022478523,8204.150390625,14276.513671875,12366.432421875,1344.1798079923292,63945,44100,Eastern Bluebird
1429.6875,41,1109.0801261491836,2089,1640.625,1500.0,1453.125,1429.6875,1312.5,1406.25,0.116611555,0.1782377,0.14523256,0.013442691,0.00025289683,0.0020727168,0.00044790786,0.0002115289,4382.8125,6750.0,5263.786764705882,316.2079467969867,69600,48000,Blue Jay
3257.8125,56,2179.317341151332,4727,3164.0625,3632.8125,3234.375,2882.8125,3656.25,3515.625,0.0017152635,0.03204348,0.006775824,0.0079664625,0.0004049735,0.41691777,0.19076735,0.13220775,5109.375,18703.125,15585.9375,4022.773650438034,69600,48000,American Goldfinch
6675.29296875,63,3096.466610829576,7012,9754.541015625,4995.703125,6632.2265625,5361.767578125,6869.091796875,6567.626953125,0.003514834,0.35371545,0.08654637,0.08484504,1.0014119e-06,0.0047405516,0.0006561324,0.00096140103,4823.4375,10788.134765625,6678.73828125,1621.5617752164735,63945,44100,Brown-headed Cowbird
5275.634765625,17,3357.9119772274435,7689,5211.03515625,5318.701171875,5297.16796875,2583.984375,2540.91796875,2476.318359375,0.0023688378,0.028869595,0.008261129,0.0052911974,0.0018086524,0.18120667,0.051358595,0.04320624,5340.234375,16279.1015625,12582.798046875,2627.9191727642906,63945,44100,Blue Jay
2929.6875,54,1956.0649283422904,4245,1101.5625,1031.25,3726.5625,2859.375,2250.0,3164.0625,0.0020557614,0.020277409,0.0069545456,0.005667869,0.00058130577,0.038532786,0.013803836,0.011292276,4875.0,10453.125,8419.232536764706,1246.9442272562117,69600,48000,American Robin
3609.375,58,2494.5486885421506,5616,6398.4375,6398.4375,6328.125,6375.0,6351.5625,6421.875,0.004400917,0.08718107,0.033351213,0.028284328,6.9636244e-06,0.0056459717,0.0009121257,0.0011826814,3609.375,7406.25,5057.502297794118,1079.6764236420038,69600,48000,Carolina Chickadee
2347.119140625,50,1708.8807439736054,3399,2088.720703125,2390.185546875,2045.654296875,2519.384765625,2368.65234375,2540.91796875,0.016249407,0.1108723,0.03899271,0.021606598,0.00013370176,0.019343212,0.004565304,0.0044055227,3832.91015625,9173.14453125,7048.248046875,1231.5594708745914,63945,44100,Eastern Bluebird
1248.92578125,39,1170.6620161542858,1825,1248.92578125,1098.193359375,1399.658203125,1507.32421875,1378.125,1507.32421875,0.004706288,0.14697088,0.04232583,0.040565617,0.0006709066,0.07328706,0.016931856,0.018004505,3854.443359375,14685.64453125,9134.040234375,3027.379527817214,63945,44100,American Crow
2414.0625,51,1708.8807439736054,3520,2250.0,6703.125,3609.375,2414.0625,3703.125,3796.875,0.0027695613,0.011962786,0.005412106,0.002471693,0.00043651377,0.046883475,0.017226366,0.01080848,4359.375,15375.0,8785.788143382353,3119.687516104333,69600,48000,Blue Jay
1421.19140625,41,1109.0801261491836,2000,1378.125,1421.19140625,1399.658203125,1442.724609375,1291.9921875,1356.591796875,0.005235441,0.15859392,0.030568091,0.039168127,3.209533e-06,0.0021258648,0.00053451216,0.00050140976,1873.388671875,5512.5,3795.183984375,1005.3756600782652,63945,44100,American Crow
2260.986328125,50,1663.3262981669018,3288,1894.921875,2067.1875,2196.38671875,2540.91796875,2282.51953125,2239.453125,0.002102434,0.06730769,0.010229558,0.015087973,0.00025039323,0.46761495,0.25619018,0.16377665,3789.84375,18497.021484375,15733.01953125,4006.5021921578154,63945,44100,Eastern Bluebird
2437.5,51,1708.8807439736054,3542,2460.9375,5015.625,2109.375,2531.25,1265.625,1265.625,0.0013997535,0.03658363,0.012839768,0.01153304,6.540341e-05,0.08604388,0.022949236,0.029748935,3820.3125,16804.6875,9249.54044117647,4651.757280159421,69600,48000,Blue Jay
2226.5625,39,1575.8281341171266,3216,4500.0,4546.875,4500.0,2250.0,2484.375,4523.4375,0.0021455598,0.010558531,0.003922824,0.0016914794,0.0013192564,0.06707803,0.028690686,0.015184429,5531.25,16804.6875,11181.755514705883,3206.7956174314977,69600,48000,Blue Jay
8953.125,73,5035.978165116576,12982,8929.6875,8976.5625,8742.1875,8648.4375,8507.8125,8320.3125,0.0011169981,0.04017358,0.0075395824,0.008960378,0.00017284257,0.47004578,0.19191891,0.17259587,8882.8125,19289.0625,15686.753216911764,3431.201783480402,69600,48000,American Robin
2583.984375,51,1853.1674450398705,3454,2239.453125,2196.38671875,3036.181640625,2950.048828125,2411.71875,2605.517578125,0.0020024453,0.051007673,0.0149856815,0.013378294,1.44489e-05,0.006495307,0.0015566859,0.001841138,2562.451171875,7450.48828125,3831.704296875,1235.4169067485777,63945,44100,American Robin
7265.625,69,4168.153689421891,10526,3867.1875,3890.625,7687.5,7148.4375,7242.1875,7125.0,0.0020330902,0.09664805,0.012721646,0.024121737,0.00016579079,0.39339823,0.20088936,0.10654016,7312.5,21117.1875,18790.670955882353,3992.7641684360688,69600,48000,Carolina Chickadee
3070.3125,55,2179.317341151332,4753,3070.3125,3093.75,3000.0,2859.375,2976.5625,3234.375,0.0020734062,0.14222021,0.02706815,0.040213242,3.4894412e-05,0.3176757,0.0891894,0.08737099,3937.5,18046.875,13239.2578125,4383.065407491766,69600,48000,Blue Jay
2411.71875,50,1755.6828148163845,3233,2670.1171875,2540.91796875,2476.318359375,2304.052734375,2174.853515625,2088.720703125,0.00071775,0.25666592,0.067713164,0.086647436,6.936074e-07,0.06399439,0.014568976,0.019266669,2153.3203125,13070.654296875,6985.0265625,4448.962614196484,63945,44100,Eastern Bluebird
1453.125,42,1109.0801261491836,1507,1125.0,1500.0,1335.9375,1640.625,1476.5625,1125.0,0.010667546,0.08452641,0.03608245,0.018389303,3.9593302e-05,0.0033462655,0.00066840695,0.0007536355,1968.75,9210.9375,4346.105238970588,1860.9358118278726,69600,48000,Canada Goose
3380.712890625,56,2239.003521681573,4933,3380.712890625,3316.11328125,3251.513671875,3208.447265625,3273.046875,3165.380859375,0.011931915,0.1984614,0.044088807,0.05396968,2.6591528e-05,0.0069719893,0.0016521628,0.0012784156,3509.912109375,7838.0859375,5460.648046875,1059.5284616442548,63945,44100,Blue Jay
1464.2578125,42,1139.4551226592705,2054,1464.2578125,1507.32421875,1679.58984375,1507.32421875,1378.125,1636.5234375,0.0020037359,0.07508373,0.011570652,0.017024405,8.201463e-05,0.021720218,0.007675534,0.005909756,4909.5703125,9323.876953125,6055.653515625,955.4604767826803,63945,44100,American Crow
960.9375,35,785.9936138607725,1408,960.9375,914.0625,1289.0625,937.5,2226.5625,2085.9375,0.032633282,0.18448421,0.086489566,0.030663354,0.00031006904,0.040041775,0.0025320237,0.004160855,9000.0,12984.375,11247.242647058823,782.6111358609126,69600,48000,Canada Goose
3328.125,56,2179.317341151332,4826,3375.0,3328.125,3257.8125,3000.0,3351.5625,3187.5,0.0017347363,0.20721358,0.063851885,0.071244076,8.816089e-06,0.014625519,0.0033352103,0.004036291,5929.6875,8460.9375,6794.634650735294,467.2385905493523,69600,48000,Blue Jay
2863.916015625,53,2009.6367704220825,4158,1485.791015625,1399.658203125,2756.25,2411.71875,2282.51953125,2842.3828125,0.0047557107,0.17083493,0.023989076,0.04010197,2.0110387e-05,0.02984048,0.01525532,0.008910845,2928.515625,11907.861328125,9697.865625,2662.2599501864274,63945,44100,American Robin
1617.1875,44,1202.7235902613256,2435,1359.375,1523.4375,1734.375,1593.75,1359.375,1476.5625,0.0023848184,0.099193655,0.03265663,0.031180799,4.7778496e-05,0.011246068,0.0017465149,0.0024445432,3679.6875,9023.4375,6136.661305147059,1618.7516291716752,69600,48000,American Crow
1464.2578125,42,1139.4551226592705,2121,1141.259765625,1098.193359375,990.52734375,1464.2578125,1356.591796875,1442.724609375,0.0047420873,0.35635453,0.04496362,0.06571815,5.989086e-06,0.007583637,0.001398267,0.002127872,1808.7890625,6998.291015625,4170.378515625,1515.9956776833626,63945,44100,Canada Goose
3229.98046875,16,2239.003521681573,469,2670.1171875,1787.255859375,2260.986328125,2863.916015625,3186.9140625,2217.919921875,0.027600018,0.16421603,0.06581965,0.03589131,8.239401e-05,0.0026488274,0.0007072788,0.0005269874,3122.314453125,7558.154296875,4359.870703125,975.7923034101731,63945,44100,American Robin
3531.4453125,57,2428.0503191005596,5121,3983.642578125,6115.4296875,6115.4296875,6115.4296875,6072.36328125,6029.296875,0.006257094,0.15804261,0.06098247,0.04818825,1.7011043e-05,0.0063465494,0.0015421245,0.0019896317,3574.51171875,6546.09375,5126.108203125,895.6789780109254,63945,44100,Carolina Chickadee
1453.125,42,1109.0801261491836,1710,1523.4375,1523.4375,1125.0,1453.125,914.0625,914.0625,0.08806075,0.13907658,0.112859346,0.01140742,0.00041126297,0.002648374,0.0008027921,0.00036797582,5015.625,8601.5625,5980.00919117647,640.725706016081,69600,48000,Blue Jay
1485.791015625,42,1170.6620161542858,2164,1421.19140625,1291.9921875,1464.2578125,1399.658203125,1378.125,1464.2578125,0.055017713,0.3260836,0.1555532,0.07633277,4.2937692e-05,0.0023554508,0.00034150685,0.0003349321,2002.587890625,3423.779296875,2593.63125,367.6212209132314,63945,44100,American Crow
3562.5,57,2363.324628283645,5151,3585.9375,3609.375,3515.625,3398.4375,3562.5,3351.5625,0.015251304,0.17597002,0.04630882,0.051057253,9.197778e-05,0.01257151,0.005172514,0.0034938904,5953.125,8953.125,7925.838694852941,700.6940694982741,69600,48000,Blue Jay
7875.0,71,4520.0852958284495,11429,10242.1875,7898.4375,7875.0,9937.5,8156.25,8835.9375,0.009648522,0.37291196,0.06622982,0.09598628,4.1021467e-06,0.0047152485,0.0020689932,0.0013914919,7054.6875,11109.375,8679.974724264706,939.0513589244009,69600,48000,Brown-headed Cowbird
7105.95703125,45,4399.591234802461,10302,1701.123046875,1313.525390625,1227.392578125,7062.890625,7019.82421875,2347.119140625,0.0064632427,0.044087026,0.009185396,0.006403621,0.0008417929,0.066898815,0.031142997,0.009977817,7256.689453125,14341.11328125,13050.1546875,934.7765849774061,63945,44100,American Goldfinch
4543.505859375,62,3013.922629388657,6576,6373.828125,7062.890625,6524.560546875,4543.505859375,4995.703125,5770.8984375,0.016960453,0.19598812,0.050964452,0.034726385,4.7999838e-05,0.013141302,0.001762468,0.0018953903,6223.095703125,9065.478515625,6979.85859375,719.2409817451849,63945,44100,Carolina Chickadee
1399.658203125,41,1109.0801261491836,2041,1378.125,904.39453125,1313.525390625,1378.125,1356.591796875,1399.658203125,0.0021184697,0.032934643,0.009520835,0.009677304,0.00023691764,0.015006423,0.006639861,0.003727547,4995.703125,10981.93359375,6844.974609375,1066.8709315110118,63945,44100,Canada Goose
2131.787109375,32,1708.8807439736054,3723,2928.515625,1270.458984375,925.927734375,2562.451171875,2390.185546875,2110.25390625,0.000879919,0.003786772,0.0013338145,0.00050447584,0.0048605576,0.100574866,0.059581395,0.02503752,8957.8125,13716.650390625,12684.60703125,655.2334044524155,63945,44100,Blue Jay
2713.18359375,52,1903.9211763064616,3935,4629.638671875,4543.505859375,3552.978515625,2906.982421875,2691.650390625,2713.18359375,0.006783254,0.24587893,0.050773457,0.060930356,3.626375e-05,0.017945241,0.005445184,0.0048090965,3359.1796875,9883.740234375,7210.00546875,1592.1196328866997,63945,44100,American Robin
3398.4375,56,2239.003521681573,4905,3328.125,3328.125,2507.8125,3773.4375,3023.4375,2742.1875,0.0017812179,0.031644747,0.007959163,0.008679621,0.00034461435,0.3005828,0.13219988,0.095849514,3890.625,18093.75,14005.457261029413,4643.025488876314,69600,48000,American Goldfinch
1335.05859375,40,1050.7377101547431,1877,1421.19140625,1507.32421875,1464.2578125,1313.525390625,1378.125,1248.92578125,0.011931389,0.039580252,0.021654978,0.0064024194,0.00016848283,0.0010899534,0.0005101455,0.00023070553,2174.853515625,3897.509765625,3127.31015625,403.9356724739079,63945,44100,American Crow
3421.875,56,2239.003521681573,4925,3398.4375,4359.375,3421.875,3398.4375,3398.4375,3375.0,0.0012379722,0.081884906,0.017426448,0.023610206,2.7210364e-05,0.09433449,0.028677596,0.030422345,4781.25,18796.875,11104.894301470587,4738.245412644618,69600,48000,Blue Jay
624.462890625,22,995.5919108903119,896,1119.7265625,1076.66015625,1507.32421875,904.39453125,1571.923828125,990.52734375,0.040684976,0.3672986,0.07696196,0.059563395,7.190318e-05,0.00047074034,0.0002556756,8.3756095e-05,1808.7890625,2777.783203125,2329.548046875,199.54918671444392,63945,44100,Canada Goose
4629.638671875,61,3013.922629388657,6729,6309.228515625,3488.37890625,4629.638671875,4521.97265625,4134.375,4220.5078125,0.0057328325,0.11523982,0.025479222,0.027319204,3.0999213e-06,0.0018669758,0.00075615116,0.00060658925,4457.373046875,6933.69140625,5540.923828125,685.9579550256176,63945,44100,American Goldfinch
1125.0,25,916.9925495042345,836,890.625,1125.0,1101.5625,1171.875,1218.75,2742.1875,0.008474822,0.17416129,0.023445778,0.029227754,2.144797e-05,0.013323267,0.0038098753,0.002652043,1265.625,10546.875,7357.134650735294,2115.5219845493443,69600,48000,Canada Goose
3251.513671875,55,2239.003521681573,4706,2067.1875,2842.3828125,3186.9140625,2950.048828125,3229.98046875,3273.046875,0.017965961,0.167306,0.048994567,0.043646384,8.470053e-06,0.001142553,0.00044495918,0.00033587724,2282.51953125,7127.490234375,3599.834765625,959.6798145834161,63945,44100,American Robin
3164.0625,55,2121.2222434897826,4616,1242.1875,3210.9375,4078.125,3070.3125,3070.3125,3210.9375,0.0019898508,0.06977767,0.01222015,0.017236607,8.645102e-06,0.036568828,0.007903303,0.008484066,3117.1875,13710.9375,7715.418198529412,3097.9817246163157,69600,48000,Bald Eagle
4382.8125,61,2779.2601035454527,6340,4335.9375,4359.375,4359.375,4359.375,4382.8125,7804.6875,0.02311249,0.34170613,0.13117775,0.09841466,3.803223e-06,0.00203364,0.0002415882,0.00036992622,3773.4375,8765.625,5575.884650735294,1444.9603071262616,69600,48000,Carolina Chickadee
3070.3125,55,2064.6758144450405,4446,2226.5625,2718.75,3070.3125,2695.3125,2976.5625,2039.0625,0.008881452,0.41384837,0.08852958,0.10890853,4.1472567e-06,0.019360054,0.0049055936,0.0052331383,2601.5625,10148.4375,6518.03768382353,2462.3933446697843,69600,48000,American Robin
7084.423828125,63,2494.5486885421506,7632,6890.625,7127.490234375,9130.078125,6632.2265625,6653.759765625,4521.97265625,0.008682019,0.18526459,0.03923367,0.035420902,0.0001053702,0.012628308,0.0044996054,0.0034869898,4672.705078125,11154.19921875,8271.333984375,1762.3362801728426,63945,44100,Carolina Chickadee
4134.375,60,2779.2601035454527,5997,7149.0234375,6589.16015625,6180.029296875,5146.435546875,5275.634765625,4112.841796875,0.0025720343,0.06495587,0.020000713,0.016061975,0.00010199607,0.039388087,0.009522549,0.011609025,4888.037109375,12123.193359375,8381.239453125,2342.8170346348575,63945,44100,Carolina Chickadee
3552.978515625,57,2705.1720466601614,5156,2928.515625,4543.505859375,3229.98046875,5038.76953125,3574.51171875,1012.060546875,0.0024469844,0.064135335,0.009175087,0.014198917,0.0011464279,0.51356226,0.3722427,0.17721124,4285.107421875,18626.220703125,16427.9390625,3744.8542232672207,63945,44100,American Goldfinch
2842.3828125,53,2009.6367704220825,4137,8591.748046875,2777.783203125,2820.849609375,2670.1171875,2670.1171875,2347.119140625,0.0068555376,0.32079813,0.047282405,0.078037865,1.3995624e-05,0.01737572,0.0059470353,0.004489791,3036.181640625,10379.00390625,7280.117578125,1788.3192645705064,63945,44100,American Robin
2390.185546875,51,1803.7666800985344,3654,2282.51953125,2282.51953125,3057.71484375,2325.5859375,1894.921875,2131.787109375,0.007973117,0.12560175,0.03317165,0.03249675,4.7327594e-05,0.019209089,0.005704078,0.0047061853,4694.23828125,9991.40625,8739.896484375,1584.5291467635927,63945,44100,Eastern Bluebird
1687.5,44,1269.5050518489365,2432,1898.4375,1382.8125,1617.1875,1523.4375,1523.4375,2906.25,0.0018811967,0.052770864,0.0060581514,0.008902716,6.423837e-05,0.11073288,0.044083316,0.029461753,3375.0,17109.375,11979.836856617647,4018.2017657422866,69600,48000,American Robin
2906.982421875,53,2009.6367704220825,4211,2863.916015625,2885.44921875,2842.3828125,2734.716796875,2799.31640625,2971.58203125,0.0026639116,0.045494363,0.010249409,0.012314141,0.00031625177,0.01763669,0.006847532,0.0045136954,5727.83203125,10228.271484375,7872.711328125,1338.3162632408746,63945,44100,Blue Jay
2437.5,53,1708.8807439736054,3529,2859.375,2812.5,2835.9375,2437.5,2437.5,2367.1875,0.0145489685,0.16902748,0.073502705,0.040872548,1.1642347e-05,0.0028077946,0.00033751826,0.0005097218,2671.875,5742.1875,3768.612132352941,903.4939327005992,69600,48000,American Robin
1335.05859375,40,1050.7377101547431,1941,1055.126953125,1205.859375,1205.859375,1313.525390625,1593.45703125,1291.9921875,0.0021852665,0.031182773,0.00913616,0.009340007,0.0009151976,0.03165662,0.0094859125,0.0059574298,6395.361328125,10809.66796875,8275.812890625,852.6312125181917,63945,44100,American Crow
3014.6484375,54,2121.2222434897826,4380,3014.6484375,3036.181640625,3036.181640625,2971.58203125,2906.982421875,2777.783203125,0.009378676,0.3730612,0.10445201,0.09948857,2.1277692e-05,0.010209658,0.002131749,0.002868592,5598.6328125,8936.279296875,6661.51171875,760.3405429771984,63945,44100,Blue Jay
2454.78515625,51,1755.6828148163845,3540,2131.787109375,2045.654296875,2433.251953125,2454.78515625,2476.318359375,2454.78515625,0.006589531,0.5042284,0.054731496,0.10666148,6.940683e-05,0.2230943,0.092524745,0.05782415,4629.638671875,16300.634765625,13307.8640625,3694.693054826426,63945,44100,Blue Jay
1248.92578125,39,995.5919108903119,1822,1442.724609375,1356.591796875,1485.791015625,1291.9921875,1098.193359375,1270.458984375,0.0022310829,0.22169937,0.018494453,0.041606963,3.197056e-05,0.03635515,0.01286537,0.010380153,2110.25390625,12510.791015625,9216.55546875,2808.9532977282956,63945,44100,Canada Goose
1959.521484375,47,1453.1349346829675,2840,3789.84375,4048.2421875,2045.654296875,1959.521484375,1937.98828125,1981.0546875,0.0036505337,0.062488064,0.012043833,0.015064039,0.00010048312,0.03175105,0.015821707,0.009708873,6072.36328125,11541.796875,9608.115234375,1303.1840449067804,63945,44100,Blue Jay
1679.58984375,17,1304.273695349327,2462,1722.65625,1679.58984375,1356.591796875,1442.724609375,1722.65625,1421.19140625,0.0074008233,0.07728666,0.018732743,0.016700717,2.1307696e-05,0.0016083193,0.00041845863,0.00026760896,2562.451171875,5857.03125,3909.740625,779.1346648079884,63945,44100,Canada Goose
5878.564453125,66,3741.1620115459477,8519,5146.435546875,2971.58203125,1270.458984375,5857.03125,5835.498046875,5900.09765625,0.006275426,0.08691031,0.026563229,0.022837056,3.4047975e-05,0.005609138,0.001840189,0.0013358283,4048.2421875,7062.890625,5498.891015625,845.5748002926853,63945,44100,American Goldfinch
2002.587890625,47,1492.9327522878455,2880,7730.419921875,1981.0546875,7149.0234375,2002.587890625,7558.154296875,2067.1875,0.027562257,0.07963959,0.04233329,0.015102425,0.0015451484,0.05122647,0.009513997,0.0051600817,9345.41015625,14664.111328125,13244.298046875,1089.6149528447888,63945,44100,American Crow
3351.5625,56,2179.317341151332,4853,3328.125,3281.25,3164.0625,3140.625,3140.625,3234.375,0.0018137207,0.12019642,0.035862505,0.03277012,3.3932072e-05,0.059361815,0.008927964,0.015294861,4968.75,17296.875,8691.693474264706,3880.4833671360334,69600,48000,Blue Jay
3036.181640625,55,2121.2222434897826,4422,5900.09765625,3100.78125,3057.71484375,3100.78125,3014.6484375,3036.181640625,0.0014124984,0.15298702,0.019568775,0.032923266,0.0002763368,0.16245602,0.048659004,0.06345003,5900.09765625,17054.296875,10994.508984375,4093.5593811733556,63945,44100,Blue Jay
3820.3125,58,2494.5486885421506,5536,2132.8125,3656.25,3820.3125,2460.9375,3820.3125,3867.1875,0.0021360437,0.28948158,0.020113323,0.056078847,4.845264e-05,0.25561285,0.12313192,0.073665865,3890.625,18609.375,15714.499080882353,4374.5381464594775,69600,48000,American Robin
1335.05859375,41,1202.7235902613256,2225,3337.646484375,3100.78125,1485.791015625,1636.5234375,1464.2578125,1313.525390625,0.0018104585,0.08046714,0.025341356,0.026581256,0.0005093605,0.036853254,0.01236776,0.011733357,5813.96484375,11692.529296875,8588.81953125,1642.5605120547048,63945,44100,American Crow
2282.51953125,49,1663.3262981669018,3323,2777.783203125,2670.1171875,3229.98046875,2863.916015625,2282.51953125,2131.787109375,0.033054285,0.30908754,0.10654935,0.078446515,1.933786e-05,0.001243938,0.00031151768,0.0002456349,2325.5859375,5684.765625,3275.1140625,548.6695582818321,63945,44100,American Robin
2476.318359375,50,1708.8807439736054,3595,3057.71484375,2519.384765625,2820.849609375,2842.3828125,2863.916015625,2476.318359375,0.008425385,0.19941299,0.06176421,0.04880502,6.5493885e-05,0.026254505,0.0046767737,0.0062516183,2605.517578125,12639.990234375,5831.5359375,2969.3971795399184,63945,44100,Eastern Bluebird
3617.578125,53,2428.0503191005596,5244,3380.712890625,2971.58203125,2196.38671875,3402.24609375,2110.25390625,2368.65234375,0.009920374,0.19572246,0.044931818,0.039999794,1.7423565e-05,0.006570774,0.0017586082,0.0017121425,3337.646484375,9366.943359375,6259.44375,1881.3788475963538,63945,44100,American Robin
6093.75,59,3641.4320785415066,8819,6210.9375,6140.625,6070.3125,6070.3125,6046.875,6093.75,0.003853482,0.0805775,0.028022937,0.020316979,0.0007785443,0.44024754,0.09031157,0.13887289,12234.375,20929.6875,18708.812040441175,1580.0858553716653,69600,48000,Carolina Chickadee
5132.8125,63,4399.591234802461,7425,4593.75,1218.75,4968.75,7664.0625,7664.0625,7593.75,0.0079875365,0.12814502,0.020881139,0.022144426,0.0024434722,0.16592427,0.073555134,0.045053665,7171.875,13664.0625,11561.58088235294,1417.442013839956,69600,48000,Carolina Chickadee
3402.24609375,56,2363.324628283645,4942,3423.779296875,3423.779296875,2562.451171875,3423.779296875,3445.3125,5340.234375,0.0013675041,0.093533345,0.01672656,0.019543272,2.7610424e-05,0.12800357,0.02031966,0.028132996,5813.96484375,13415.185546875,8651.696484375,2280.8134379414187,63945,44100,Blue Jay
3079.248046875,55,2121.2222434897826,4442,6201.5625,2885.44921875,3143.84765625,3079.248046875,3079.248046875,2971.58203125,0.0013628021,0.119849205,0.016176092,0.029310754,0.0003479456,0.16277327,0.04983228,0.046625223,6223.095703125,16645.166015625,11976.25078125,3509.311309594043,63945,44100,Blue Jay
4026.708984375,59,2705.1720466601614,5814,4478.90625,4263.57421875,4349.70703125,3897.509765625,4263.57421875,4435.83984375,0.0027124817,0.13548864,0.050571766,0.035518263,1.0622819e-05,0.024699038,0.0017180224,0.0033392638,3789.84375,18733.88671875,6339.202734375,3633.237728593882,63945,44100,American Goldfinch
2454.78515625,54,2064.6758144450405,4250,5146.435546875,3251.513671875,2454.78515625,3251.513671875,3423.779296875,2282.51953125,0.0033543627,0.06266006,0.014320405,0.014773443,6.0651237e-06,0.0021291086,0.0005788144,0.00052886247,3143.84765625,6072.36328125,5082.86953125,651.6381672487577,63945,44100,American Robin
7816.552734375,71,4520.0852958284495,11306,7708.88671875,7816.552734375,7816.552734375,7364.35546875,4220.5078125,6503.02734375,0.0008769011,0.10752871,0.021939972,0.030299935,3.7377045e-05,0.18639857,0.061348896,0.0639213,6976.7578125,16795.8984375,11665.311328125,3525.6982497485133,63945,44100,Carolina Chickadee
667.529296875,26,3449.8769869545595,1516,1141.259765625,904.39453125,1119.7265625,5426.3671875,5447.900390625,1313.525390625,0.0055009527,0.04962766,0.008123725,0.007443443,0.0027169683,0.02397711,0.0115428055,0.004109991,5404.833984375,11046.533203125,8181.411328125,983.4515534862429,63945,44100,American Goldfinch
2196.38671875,49,4057.0412364152144,6840,2002.587890625,4737.3046875,2260.986328125,6503.02734375,6546.09375,2540.91796875,0.0064643784,0.027959438,0.0085953,0.003999328,0.0023293132,0.04838237,0.032108072,0.008516775,8247.216796875,13975.048828125,13033.6171875,842.2873080950774,63945,44100,American Goldfinch
1382.8125,41,1079.5148503509004,2005,1101.5625,1406.25,1453.125,1289.0625,1406.25,1289.0625,0.019749267,0.14317009,0.06731517,0.02779206,1.2389736e-05,0.00062487565,0.00011605201,0.00010262123,1921.875,6890.625,3556.8129595588234,1098.1490067948698,69600,48000,American Crow
1593.75,44,1269.5050518489365,2323,1757.8125,2156.25,1617.1875,1289.0625,2414.0625,1757.8125,0.0016966895,0.07459589,0.008547001,0.014308823,2.2869079e-05,0.11573416,0.047147363,0.031180073,2531.25,18257.8125,12945.599724264706,4692.755307737248,69600,48000,American Robin
4218.75,61,2705.1720466601614,6090,6773.4375,6656.25,6632.8125,5976.5625,6140.625,6562.5,0.0035660544,0.34234375,0.123636454,0.12436804,4.3717923e-06,0.043454506,0.009670429,0.012132124,4289.0625,13968.75,9539.751838235294,3851.390216421395,69600,48000,Carolina Chickadee
2484.375,51,1708.8807439736054,3590,2343.75,2179.6875,2906.25,2343.75,2156.25,2507.8125,0.008059991,0.2716188,0.07040617,0.07347637,2.9268189e-05,0.024131369,0.0042960932,0.005328308,2835.9375,14460.9375,7778.492647058823,3466.531133587258,69600,48000,American Robin
1787.255859375,45,1339.9945670973298,2604,1571.923828125,1744.189453125,1593.45703125,1571.923828125,1722.65625,1593.45703125,0.0012257372,0.17682102,0.02264228,0.044762496,7.775202e-06,0.12977703,0.0458265,0.040183887,1787.255859375,14513.37890625,10998.298828125,4487.03213523986,63945,44100,American Robin
4672.705078125,61,2933.5790620740468,6779,3402.24609375,4048.2421875,4005.17578125,4392.7734375,4177.44140625,3919.04296875,0.02647379,0.21876861,0.10523983,0.049229875,3.8636706e-05,0.00719392,0.0008935982,0.0011998162,4306.640625,8979.345703125,5896.135546875,1030.198070697611,63945,44100,American Goldfinch
1476.5625,42,1139.4551226592705,2184,1640.625,2835.9375,2718.75,3023.4375,2765.625,1312.5,0.08434051,0.15220511,0.1063564,0.014891843,0.00039100202,0.0065298835,0.0010378028,0.0007574547,5015.625,11929.6875,7646.139705882353,1903.4949215518834,69600,48000,Blue Jay
